count,next,previous,results
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'castform', 'url': 'https://pokeapi.co/api/v2/pokemon/351/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'kecleon', 'url': 'https://pokeapi.co/api/v2/pokemon/352/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shuppet', 'url': 'https://pokeapi.co/api/v2/pokemon/353/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'banette', 'url': 'https://pokeapi.co/api/v2/pokemon/354/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'duskull', 'url': 'https://pokeapi.co/api/v2/pokemon/355/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'dusclops', 'url': 'https://pokeapi.co/api/v2/pokemon/356/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'tropius', 'url': 'https://pokeapi.co/api/v2/pokemon/357/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'chimecho', 'url': 'https://pokeapi.co/api/v2/pokemon/358/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'absol', 'url': 'https://pokeapi.co/api/v2/pokemon/359/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'wynaut', 'url': 'https://pokeapi.co/api/v2/pokemon/360/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'snorunt', 'url': 'https://pokeapi.co/api/v2/pokemon/361/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'glalie', 'url': 'https://pokeapi.co/api/v2/pokemon/362/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'spheal', 'url': 'https://pokeapi.co/api/v2/pokemon/363/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'sealeo', 'url': 'https://pokeapi.co/api/v2/pokemon/364/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'walrein', 'url': 'https://pokeapi.co/api/v2/pokemon/365/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'clamperl', 'url': 'https://pokeapi.co/api/v2/pokemon/366/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'huntail', 'url': 'https://pokeapi.co/api/v2/pokemon/367/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'gorebyss', 'url': 'https://pokeapi.co/api/v2/pokemon/368/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'relicanth', 'url': 'https://pokeapi.co/api/v2/pokemon/369/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'luvdisc', 'url': 'https://pokeapi.co/api/v2/pokemon/370/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'bagon', 'url': 'https://pokeapi.co/api/v2/pokemon/371/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shelgon', 'url': 'https://pokeapi.co/api/v2/pokemon/372/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'salamence', 'url': 'https://pokeapi.co/api/v2/pokemon/373/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'beldum', 'url': 'https://pokeapi.co/api/v2/pokemon/374/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'metang', 'url': 'https://pokeapi.co/api/v2/pokemon/375/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'metagross', 'url': 'https://pokeapi.co/api/v2/pokemon/376/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'regirock', 'url': 'https://pokeapi.co/api/v2/pokemon/377/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'regice', 'url': 'https://pokeapi.co/api/v2/pokemon/378/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'registeel', 'url': 'https://pokeapi.co/api/v2/pokemon/379/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'latias', 'url': 'https://pokeapi.co/api/v2/pokemon/380/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'latios', 'url': 'https://pokeapi.co/api/v2/pokemon/381/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'kyogre', 'url': 'https://pokeapi.co/api/v2/pokemon/382/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'groudon', 'url': 'https://pokeapi.co/api/v2/pokemon/383/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'rayquaza', 'url': 'https://pokeapi.co/api/v2/pokemon/384/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'jirachi', 'url': 'https://pokeapi.co/api/v2/pokemon/385/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'deoxys-normal', 'url': 'https://pokeapi.co/api/v2/pokemon/386/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'turtwig', 'url': 'https://pokeapi.co/api/v2/pokemon/387/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'grotle', 'url': 'https://pokeapi.co/api/v2/pokemon/388/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'torterra', 'url': 'https://pokeapi.co/api/v2/pokemon/389/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'chimchar', 'url': 'https://pokeapi.co/api/v2/pokemon/390/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'monferno', 'url': 'https://pokeapi.co/api/v2/pokemon/391/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'infernape', 'url': 'https://pokeapi.co/api/v2/pokemon/392/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'piplup', 'url': 'https://pokeapi.co/api/v2/pokemon/393/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'prinplup', 'url': 'https://pokeapi.co/api/v2/pokemon/394/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'empoleon', 'url': 'https://pokeapi.co/api/v2/pokemon/395/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'starly', 'url': 'https://pokeapi.co/api/v2/pokemon/396/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'staravia', 'url': 'https://pokeapi.co/api/v2/pokemon/397/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'staraptor', 'url': 'https://pokeapi.co/api/v2/pokemon/398/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'bidoof', 'url': 'https://pokeapi.co/api/v2/pokemon/399/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'bibarel', 'url': 'https://pokeapi.co/api/v2/pokemon/400/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'kricketot', 'url': 'https://pokeapi.co/api/v2/pokemon/401/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'kricketune', 'url': 'https://pokeapi.co/api/v2/pokemon/402/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shinx', 'url': 'https://pokeapi.co/api/v2/pokemon/403/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'luxio', 'url': 'https://pokeapi.co/api/v2/pokemon/404/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'luxray', 'url': 'https://pokeapi.co/api/v2/pokemon/405/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'budew', 'url': 'https://pokeapi.co/api/v2/pokemon/406/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'roserade', 'url': 'https://pokeapi.co/api/v2/pokemon/407/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'cranidos', 'url': 'https://pokeapi.co/api/v2/pokemon/408/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'rampardos', 'url': 'https://pokeapi.co/api/v2/pokemon/409/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shieldon', 'url': 'https://pokeapi.co/api/v2/pokemon/410/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'bastiodon', 'url': 'https://pokeapi.co/api/v2/pokemon/411/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'burmy', 'url': 'https://pokeapi.co/api/v2/pokemon/412/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'wormadam-plant', 'url': 'https://pokeapi.co/api/v2/pokemon/413/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mothim', 'url': 'https://pokeapi.co/api/v2/pokemon/414/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'combee', 'url': 'https://pokeapi.co/api/v2/pokemon/415/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'vespiquen', 'url': 'https://pokeapi.co/api/v2/pokemon/416/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'pachirisu', 'url': 'https://pokeapi.co/api/v2/pokemon/417/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'buizel', 'url': 'https://pokeapi.co/api/v2/pokemon/418/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'floatzel', 'url': 'https://pokeapi.co/api/v2/pokemon/419/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'cherubi', 'url': 'https://pokeapi.co/api/v2/pokemon/420/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'cherrim', 'url': 'https://pokeapi.co/api/v2/pokemon/421/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shellos', 'url': 'https://pokeapi.co/api/v2/pokemon/422/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'gastrodon', 'url': 'https://pokeapi.co/api/v2/pokemon/423/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'ambipom', 'url': 'https://pokeapi.co/api/v2/pokemon/424/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'drifloon', 'url': 'https://pokeapi.co/api/v2/pokemon/425/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'drifblim', 'url': 'https://pokeapi.co/api/v2/pokemon/426/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'buneary', 'url': 'https://pokeapi.co/api/v2/pokemon/427/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lopunny', 'url': 'https://pokeapi.co/api/v2/pokemon/428/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mismagius', 'url': 'https://pokeapi.co/api/v2/pokemon/429/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'honchkrow', 'url': 'https://pokeapi.co/api/v2/pokemon/430/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'glameow', 'url': 'https://pokeapi.co/api/v2/pokemon/431/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'purugly', 'url': 'https://pokeapi.co/api/v2/pokemon/432/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'chingling', 'url': 'https://pokeapi.co/api/v2/pokemon/433/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'stunky', 'url': 'https://pokeapi.co/api/v2/pokemon/434/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'skuntank', 'url': 'https://pokeapi.co/api/v2/pokemon/435/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'bronzor', 'url': 'https://pokeapi.co/api/v2/pokemon/436/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'bronzong', 'url': 'https://pokeapi.co/api/v2/pokemon/437/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'bonsly', 'url': 'https://pokeapi.co/api/v2/pokemon/438/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mime-jr', 'url': 'https://pokeapi.co/api/v2/pokemon/439/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'happiny', 'url': 'https://pokeapi.co/api/v2/pokemon/440/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'chatot', 'url': 'https://pokeapi.co/api/v2/pokemon/441/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'spiritomb', 'url': 'https://pokeapi.co/api/v2/pokemon/442/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'gible', 'url': 'https://pokeapi.co/api/v2/pokemon/443/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'gabite', 'url': 'https://pokeapi.co/api/v2/pokemon/444/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'garchomp', 'url': 'https://pokeapi.co/api/v2/pokemon/445/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'munchlax', 'url': 'https://pokeapi.co/api/v2/pokemon/446/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'riolu', 'url': 'https://pokeapi.co/api/v2/pokemon/447/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lucario', 'url': 'https://pokeapi.co/api/v2/pokemon/448/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'hippopotas', 'url': 'https://pokeapi.co/api/v2/pokemon/449/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'hippowdon', 'url': 'https://pokeapi.co/api/v2/pokemon/450/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'skorupi', 'url': 'https://pokeapi.co/api/v2/pokemon/451/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'drapion', 'url': 'https://pokeapi.co/api/v2/pokemon/452/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'croagunk', 'url': 'https://pokeapi.co/api/v2/pokemon/453/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'toxicroak', 'url': 'https://pokeapi.co/api/v2/pokemon/454/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'carnivine', 'url': 'https://pokeapi.co/api/v2/pokemon/455/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'finneon', 'url': 'https://pokeapi.co/api/v2/pokemon/456/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lumineon', 'url': 'https://pokeapi.co/api/v2/pokemon/457/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mantyke', 'url': 'https://pokeapi.co/api/v2/pokemon/458/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'snover', 'url': 'https://pokeapi.co/api/v2/pokemon/459/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'abomasnow', 'url': 'https://pokeapi.co/api/v2/pokemon/460/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'weavile', 'url': 'https://pokeapi.co/api/v2/pokemon/461/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'magnezone', 'url': 'https://pokeapi.co/api/v2/pokemon/462/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lickilicky', 'url': 'https://pokeapi.co/api/v2/pokemon/463/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'rhyperior', 'url': 'https://pokeapi.co/api/v2/pokemon/464/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'tangrowth', 'url': 'https://pokeapi.co/api/v2/pokemon/465/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'electivire', 'url': 'https://pokeapi.co/api/v2/pokemon/466/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'magmortar', 'url': 'https://pokeapi.co/api/v2/pokemon/467/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'togekiss', 'url': 'https://pokeapi.co/api/v2/pokemon/468/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'yanmega', 'url': 'https://pokeapi.co/api/v2/pokemon/469/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'leafeon', 'url': 'https://pokeapi.co/api/v2/pokemon/470/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'glaceon', 'url': 'https://pokeapi.co/api/v2/pokemon/471/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'gliscor', 'url': 'https://pokeapi.co/api/v2/pokemon/472/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mamoswine', 'url': 'https://pokeapi.co/api/v2/pokemon/473/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'porygon-z', 'url': 'https://pokeapi.co/api/v2/pokemon/474/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'gallade', 'url': 'https://pokeapi.co/api/v2/pokemon/475/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'probopass', 'url': 'https://pokeapi.co/api/v2/pokemon/476/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'dusknoir', 'url': 'https://pokeapi.co/api/v2/pokemon/477/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'froslass', 'url': 'https://pokeapi.co/api/v2/pokemon/478/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'rotom', 'url': 'https://pokeapi.co/api/v2/pokemon/479/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'uxie', 'url': 'https://pokeapi.co/api/v2/pokemon/480/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mesprit', 'url': 'https://pokeapi.co/api/v2/pokemon/481/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'azelf', 'url': 'https://pokeapi.co/api/v2/pokemon/482/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'dialga', 'url': 'https://pokeapi.co/api/v2/pokemon/483/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'palkia', 'url': 'https://pokeapi.co/api/v2/pokemon/484/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'heatran', 'url': 'https://pokeapi.co/api/v2/pokemon/485/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'regigigas', 'url': 'https://pokeapi.co/api/v2/pokemon/486/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'giratina-altered', 'url': 'https://pokeapi.co/api/v2/pokemon/487/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'cresselia', 'url': 'https://pokeapi.co/api/v2/pokemon/488/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'phione', 'url': 'https://pokeapi.co/api/v2/pokemon/489/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'manaphy', 'url': 'https://pokeapi.co/api/v2/pokemon/490/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'darkrai', 'url': 'https://pokeapi.co/api/v2/pokemon/491/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shaymin-land', 'url': 'https://pokeapi.co/api/v2/pokemon/492/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'arceus', 'url': 'https://pokeapi.co/api/v2/pokemon/493/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'victini', 'url': 'https://pokeapi.co/api/v2/pokemon/494/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'snivy', 'url': 'https://pokeapi.co/api/v2/pokemon/495/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'servine', 'url': 'https://pokeapi.co/api/v2/pokemon/496/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'serperior', 'url': 'https://pokeapi.co/api/v2/pokemon/497/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'tepig', 'url': 'https://pokeapi.co/api/v2/pokemon/498/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'pignite', 'url': 'https://pokeapi.co/api/v2/pokemon/499/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'emboar', 'url': 'https://pokeapi.co/api/v2/pokemon/500/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'oshawott', 'url': 'https://pokeapi.co/api/v2/pokemon/501/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'dewott', 'url': 'https://pokeapi.co/api/v2/pokemon/502/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'samurott', 'url': 'https://pokeapi.co/api/v2/pokemon/503/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'patrat', 'url': 'https://pokeapi.co/api/v2/pokemon/504/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'watchog', 'url': 'https://pokeapi.co/api/v2/pokemon/505/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lillipup', 'url': 'https://pokeapi.co/api/v2/pokemon/506/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'herdier', 'url': 'https://pokeapi.co/api/v2/pokemon/507/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'stoutland', 'url': 'https://pokeapi.co/api/v2/pokemon/508/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'purrloin', 'url': 'https://pokeapi.co/api/v2/pokemon/509/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'liepard', 'url': 'https://pokeapi.co/api/v2/pokemon/510/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'pansage', 'url': 'https://pokeapi.co/api/v2/pokemon/511/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'simisage', 'url': 'https://pokeapi.co/api/v2/pokemon/512/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'pansear', 'url': 'https://pokeapi.co/api/v2/pokemon/513/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'simisear', 'url': 'https://pokeapi.co/api/v2/pokemon/514/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'panpour', 'url': 'https://pokeapi.co/api/v2/pokemon/515/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'simipour', 'url': 'https://pokeapi.co/api/v2/pokemon/516/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'munna', 'url': 'https://pokeapi.co/api/v2/pokemon/517/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'musharna', 'url': 'https://pokeapi.co/api/v2/pokemon/518/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'pidove', 'url': 'https://pokeapi.co/api/v2/pokemon/519/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'tranquill', 'url': 'https://pokeapi.co/api/v2/pokemon/520/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'unfezant', 'url': 'https://pokeapi.co/api/v2/pokemon/521/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'blitzle', 'url': 'https://pokeapi.co/api/v2/pokemon/522/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'zebstrika', 'url': 'https://pokeapi.co/api/v2/pokemon/523/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'roggenrola', 'url': 'https://pokeapi.co/api/v2/pokemon/524/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'boldore', 'url': 'https://pokeapi.co/api/v2/pokemon/525/'}"
